DATAYEAR,MONTH,UTILITYNUMBER,NETSUMMERCAPACITY(MW),NETWINTERCAPACITY(MW),NAMEPLATECAPACITY(MW),is_coal,is_geothermal,is_hydroelectric,is_natural_gas,is_nuclear,is_oil,is_other/unreported,is_solar,is_wind,MW_COAL,MW_GEOTHERMAL,MW_HYDROELECTRIC,MW_NATURAL_GAS,MW_NUCLEAR,MW_OIL,MW_OTHER,MW_SOLAR,MW_WIND,TOTALREVENUE,TOTALSALES,TOTALCUSTOMERS
2016,1,14232,1245.6,1245.6,1245.6,0.23529411764705882,0.0,0.058823529411764705,0.058823529411764705,0.0,0.47058823529411764,0.0,0.0,0.17647058823529413,1040.0,0.0,0.8,41.9,0.0,70.39999999999999,0.0,0.0,92.5,35079.528,496498.7680000001,129584
2016,1,14328,7663.399999999997,7663.399999999997,7663.399999999997,0.0,0.0,0.7608695652173914,0.13768115942028986,0.014492753623188406,0.0,0.014492753623188406,0.07246376811594203,0.0,0.0,0.0,3895.099999999999,1369.8000000000002,2240.0,0.0,6.0,152.5,0.0,916341.0,5547256.0,4960708
2016,1,14354,10991.1,10991.1,10991.1,0.14166666666666666,0.016666666666666666,0.575,0.15,0.0,0.0,0.0,0.008333333333333333,0.10833333333333334,6160.0,34.0,1223.1000000000001,2531.5,0.0,0.0,0.0,2.0,1040.5,413605.2669999996,4842256.356999994,1830604
2016,1,14534,224.59999999999997,224.59999999999997,224.59999999999997,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,222.59999999999997,0.0,0.0,0.0,0.0,0.0,13961.345,86173.917,63475
2016,1,15248,3332.8999999999983,3332.8999999999983,3332.8999999999983,0.015151515151515152,0.0,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0,0.015151515151515152,0.06060606060606061,585.0,0.0,691.3,1338.4000000000005,0.0,0.0,0.0,1.7,716.5,157866.89299999992,1626887.8299999987,853362
2016,1,15444,19.2,19.2,19.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,5379.0,62705.0,36118
2016,1,15466,5822.400000000001,5822.400000000001,5822.400000000001,0.20512820512820512,0.0,0.28205128205128205,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,2897.0,0.0,350.20000000000005,2575.2,0.0,0.0,0.0,0.0,0.0,205552.6449999998,2519721.0,1433533
2016,1,15470,7424.200000000001,7424.200000000001,7424.200000000001,0.2830188679245283,0.0,0.05660377358490566,0.39622641509433965,0.0,0.2641509433962264,0.0,0.0,0.0,5646.0,0.0,45.0,1549.2,0.0,184.0,0.0,0.0,0.0,213580.568,2517749.879999998,811141
2016,1,15472,1122.4,1122.4,1122.4,0.12903225806451613,0.0,0.6451612903225806,0.0,0.0,0.1935483870967742,0.03225806451612903,0.0,0.0,533.9,0.0,63.1,0.0,0.0,482.29999999999995,43.1,0.0,0.0,60703.15100000002,329220.534,400167
2016,1,15473,2931.1,2931.1,2931.1,0.19047619047619047,0.0,0.0,0.7142857142857143,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,1684.0,0.0,0.0,1245.8,0.0,0.0,0.8,0.5,0.0,77717.0,764362.0,517175
2016,1,15474,4899.1,4899.1,4899.1,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,1570.0,0.0,0.0,3304.0,0.0,25.1,0.0,0.0,0.0,91520.0,1496756.0,545789
2016,1,15477,55.9,55.9,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,246171.0,1763871.0,1985330
2016,1,15500,2670.3999999999996,2670.3999999999996,2670.3999999999996,0.0,0.0,0.28205128205128205,0.5128205128205128,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.1282051282051282,0.0,0.0,260.0,1594.6999999999998,0.0,2.5,40.8,0.5,771.9,225137.46999999994,2108672.0600000015,1111195
2016,1,16181,83.6,83.6,83.6,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.6,77.4,0.0,3.6,0.0,0.0,0.0,10650.689,100088.772,51879
2016,1,16183,56.3,56.3,56.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,31043.0,251478.0,288032
2016,1,16534,1966.1999999999998,1966.1999999999998,1966.1999999999998,0.0,0.0,0.39285714285714285,0.4642857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,708.5000000000001,1029.6,0.0,0.0,0.0,0.0,228.1,106117.97200000004,854557.4400000002,617690
2016,1,16572,6867.400000000001,6867.400000000001,6867.400000000001,0.09433962264150944,0.0,0.18867924528301888,0.6981132075471698,0.0,0.0,0.0,0.018867924528301886,0.0,3012.0,0.0,271.2,3584.0,0.0,0.0,0.0,0.2,0.0,171420.0,2041236.0,1016546
2016,1,16604,5543.0,5543.0,5543.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,2188.0,0.0,0.0,3355.0,0.0,0.0,0.0,0.0,0.0,151650.87699999995,1711730.7010000001,786435
2016,1,16609,704.7,704.7,704.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.7,0.0,0.0,0.0,0.0,0.0,256778.807,1324723.3330000003,1421799
2016,1,16612,377.09999999999997,377.09999999999997,377.09999999999997,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,375.2,0.0,0.0,0.0,1.9,0.0,0.0,7786.550000000001,84512.23,2263
2016,1,16655,256.3,256.3,256.3,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,221.8,0.0,0.0,0.0,0.0,0.0,31700.413999999993,284563.5559999999,53032
2016,1,16868,1843.3,1843.3,1843.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.3,0.0,0.0,0.0,0.0,0.0,0.0,70807.97099999998,873492.489,427240
2016,1,17166,1651.6,1651.6,1651.6,0.13333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.0,0.0,0.0,522.0,0.0,0.0,1123.6,0.0,6.0,0.0,0.0,0.0,53186.0,707794.0,336830
2016,1,17470,104.9,104.9,104.9,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,103.9,0.0,0.0,0.0,1.0,0.0,0.0,57516.0,634260.0,339429
2016,1,17539,4945.7,4945.7,4945.7,0.09836065573770492,0.0,0.5081967213114754,0.36065573770491804,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,1434.0,0.0,806.7,1725.0,971.0,9.0,0.0,0.0,0.0,215807.0,1958849.0,699053
2016,1,17543,4787.000000000002,4787.000000000002,4787.000000000002,0.16666666666666666,0.0,0.1875,0.4791666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,3480.0,0.0,135.9,1006.1,0.0,165.0,0.0,0.0,0.0,51997.51200000005,786543.27,174113
2016,1,17609,2423.199999999999,2423.199999999999,2423.199999999999,0.0,0.0,0.2757201646090535,0.04938271604938271,0.0,0.11934156378600823,0.0,0.5555555555555556,0.0,0.0,0.0,1125.5999999999995,1218.4,0.0,11.69999999999999,0.0,67.5,0.0,806609.0,5621413.0,5005770
2016,1,17633,1147.1999999999998,1147.1999999999998,1147.1999999999998,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,297.20000000000005,0.0,0.0,0.0,0.0,0.0,48604.183,464863.287,148284
2016,1,17698,6006.0,6006.0,6006.0,0.24,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,3442.0,0.0,0.0,2564.0,0.0,0.0,0.0,0.0,0.0,116197.0,1548536.0,530085
2016,1,17718,4455.0,4455.0,4455.0,0.2,0.0,0.0,0.76,0.0,0.04,0.0,0.0,0.0,2085.0,0.0,0.0,2351.0,0.0,19.0,0.0,0.0,0.0,99005.8,1629264.0,388854
2016,1,17833,1057.0,1057.0,1057.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,21056.851,248617.83699999997,112862
2016,1,17845,22.8,22.8,22.8,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.8,0.0,0.0,0.0,0.0,0.0,2033.8,20269.856,11204
2016,1,17874,96.6,96.6,96.6,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,73.6,0.0,23.0,0.0,0.0,0.0,4564.857000000001,49297.97600000001,29037
2016,1,18260,1.8,1.8,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.209,9846.159,6414
2016,1,18429,812.3000000000001,812.3000000000001,812.3000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,31405.038999999997,457578.746,156168
2016,1,18454,4337.6,4337.6,4337.6,0.08,0.0,0.0,0.88,0.0,0.0,0.0,0.04,0.0,220.0,0.0,0.0,4116.0,0.0,0.0,0.0,1.6,0.0,155287.92799999996,1507012.1979999999,724713
2016,1,18642,33694.59999999999,33694.59999999999,33694.59999999999,0.1423611111111111,0.0,0.4027777777777778,0.3993055555555556,0.020833333333333332,0.024305555555555556,0.0,0.0,0.010416666666666666,11947.0,0.0,5448.8,9563.599999999997,6710.099999999999,23.000000000000004,0.0,0.0,2.0999999999999996,65385.0,1634273.0,65
2016,1,19281,875.8,875.8,875.8,0.0,0.0,0.5833333333333334,0.375,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,224.0,515.5,0.0,0.0,0.0,0.0,136.3,19315.0,149030.0,101122
2016,1,19436,10275.6,10275.6,10275.6,0.14634146341463414,0.0,0.3048780487804878,0.4634146341463415,0.012195121951219513,0.07317073170731707,0.0,0.0,0.0,5361.0,0.0,820.6000000000001,2591.0,1193.0,310.0,0.0,0.0,0.0,229649.1939999999,3175957.7269999986,1207881
2016,1,19497,5.1,5.1,5.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,33831.0,158107.0,193758
2016,1,19545,445.0,445.0,445.0,0.2,0.0,0.0,0.4666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,265.0,0.0,0.0,170.0,0.0,10.0,0.0,0.0,0.0,18604.299999999996,159218.0,70628
2016,1,19547,1151.6999999999998,1151.6999999999998,1151.6999999999998,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.6999999999998,113.0,0.0,0.0,117596.40299999998,534358.1119999998,303077
2016,1,19558,312.70000000000005,312.70000000000005,312.70000000000005,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,184.3,0.0,2.4,0.0,0.0,0.0,8137.24,41182.82400000001,30895
2016,1,19578,54.8,54.8,54.8,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,34.4,0.0,0.0,0.0,10142.292,57947.444,52096
2016,1,19728,157.3,157.3,157.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,150.3,0.0,0.0,0.0,7.0,0.0,13538.034,129549.22699999998,94747
2016,1,19876,20413.2,20413.2,20413.2,0.12280701754385964,0.0,0.17543859649122806,0.42105263157894735,0.03508771929824561,0.20175438596491227,0.043859649122807015,0.0,0.0,4830.0,0.0,3321.0,6625.2,3568.0,1833.0,236.0,0.0,0.0,657036.814999999,7568244.0,2540999
2016,1,20169,1519.7999999999995,1519.7999999999995,1519.7999999999995,0.0,0.0,0.675,0.3,0.0,0.0,0.025,0.0,0.0,0.0,0.0,1019.3000000000002,450.5000000000001,0.0,0.0,50.0,0.0,0.0,75473.01299999995,835661.0909999991,372274
2016,1,20847,6273.700000000001,6273.700000000001,6273.700000000001,0.2,0.0,0.4266666666666667,0.21333333333333335,0.0,0.08,0.013333333333333334,0.0,0.06666666666666667,3918.0,0.0,86.2,1983.6000000000001,0.0,184.7,50.0,0.0,51.2,262904.19999999966,2303505.0,1141413
2016,1,20856,3748.2000000000003,3748.2000000000003,3748.2000000000003,0.16666666666666666,0.0,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,1804.7,0.0,38.5,1635.9999999999998,0.0,0.0,0.0,0.0,269.0,95768.0,925588.0,464199
2016,1,20860,2255.2999999999997,2255.2999999999997,2255.2999999999997,0.09615384615384616,0.0,0.6730769230769231,0.19230769230769232,0.0,0.0,0.0,0.0,0.038461538461538464,1151.3,0.0,46.30000000000002,1027.5,0.0,0.0,0.0,0.0,30.2,84573.41800000003,952699.248000001,449793
2016,1,22053,1820.0,1820.0,1820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62087.978,650232.642,169912
2016,1,22500,4363.0,4363.0,4363.0,0.2962962962962963,0.0,0.0,0.5555555555555556,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,2887.0,0.0,0.0,1253.0,0.0,74.0,0.0,0.0,149.0,86779.45999999998,832334.8159999998,375371
2016,1,24211,2816.7,2816.7,2816.7,0.2,0.0,0.0,0.52,0.0,0.0,0.0,0.28,0.0,1781.0,0.0,0.0,999.0,0.0,0.0,0.0,36.7,0.0,66897.45800000004,672613.5519999997,418303
2016,1,28541,9.8,9.8,9.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,4145.694,81838.7,4626
2016,1,40437,3.2,3.2,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,4822.569,65971.813,21086
2016,1,40606,274.1,274.1,274.1,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,174.1,0.0,0.0,0.0,0.0,0.0,5119.72,62572.98599999999,25822
2016,1,55937,2351.9,2351.9,2351.9,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2271.9,0.0,0.0,0.0,0.0,0.0,109775.002,1519458.6640000003,434822
2016,1,56146,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,11.0,20187.700000000004,159074.0,94864
2016,1,57313,27.099999999999998,27.099999999999998,27.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.099999999999998,0.0,15611.162000000006,96197.14299999994,197775
2016,1,59139,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,2169.526,16459.959,3606
2016,2,84,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,7150.991999999999,64982.225,35193
2016,2,195,13431.800000000003,13431.800000000003,13431.800000000003,0.2441860465116279,0.0,0.47674418604651164,0.2441860465116279,0.023255813953488372,0.011627906976744186,0.0,0.0,0.0,7861.4,0.0,1673.6999999999998,2123.7,1757.0,16.0,0.0,0.0,0.0,387372.0,4256323.0,1460809
2016,2,213,196.60000000000002,196.60000000000002,196.60000000000002,0.0,0.0,0.3448275862068966,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,0.0,0.0,102.7,0.0,0.0,93.89999999999999,0.0,0.0,0.0,4052.0979999999986,36782.39599999998,16805
2016,2,219,42.699999999999996,42.699999999999996,42.699999999999996,0.0,0.0,0.21052631578947367,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,28.300000000000004,0.0,0.0,0.0,1336.788999999999,5385.613000000004,7638
2016,2,221,59.39999999999998,59.39999999999998,59.39999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39999999999998,0.0,0.0,0.0,4523.0,9907.0,10843
2016,2,261,754.0,754.0,754.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13663.074,344015.0,1
2016,2,599,382.90000000000003,382.90000000000003,382.90000000000003,0.0,0.0,0.18181818181818182,0.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,44.4,336.49999999999994,0.0,2.0,0.0,0.0,0.0,11903.055999999999,86862.647,30969
2016,2,733,6856.899999999999,6856.899999999999,6856.899999999999,0.15384615384615385,0.0,0.6538461538461539,0.17307692307692307,0.0,0.0,0.019230769230769232,0.0,0.0,5059.0,0.0,805.9,989.9999999999999,0.0,0.0,2.0,0.0,0.0,249117.0,2630970.0,958826
2016,2,803,9528.300000000001,9528.300000000001,9528.300000000001,0.078125,0.0,0.0,0.609375,0.046875,0.046875,0.0,0.21875,0.0,2307.0,0.0,0.0,3029.0,3937.0,86.0,0.0,169.3,0.0,202433.0,1828057.0,1194946
2016,2,814,6352.099999999999,6352.099999999999,6352.099999999999,0.23529411764705882,0.0,0.29411764705882354,0.35294117647058826,0.11764705882352941,0.0,0.0,0.0,0.0,3317.5,0.0,73.30000000000001,1141.7,1819.6,0.0,0.0,0.0,0.0,138986.276,1734361.3090000001,705419
2016,2,1179,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18179.6,118335.553,148273
2016,2,1857,7.6,7.6,7.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,166.0,587.0,1899
2016,2,2010,33.4,33.4,33.4,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,27.2,0.0,0.0,0.0,0.0,0.0,2232.0,24876.0,16845
2016,2,2548,79.2,79.2,79.2,0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,7.5,0.0,0.0,19.7,52.0,0.0,0.0,3890.0,27300.0,20438
2016,2,3046,12937.5,12937.5,12937.5,0.09090909090909091,0.0,0.19480519480519481,0.4025974025974026,0.05194805194805195,0.22077922077922077,0.0,0.03896103896103896,0.0,3544.0,0.0,227.0,5028.0,3539.0,535.0,0.0,64.5,0.0,328213.1579999999,3659611.886000004,1519337
2016,2,3249,65.0,65.0,65.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,22.400000000000002,0.0,0.0,42.6,0.0,0.0,0.0,33175.0,225238.0,250011
2016,2,3265,4447.0,4447.0,4447.0,0.10526315789473684,0.0,0.0,0.8421052631578947,0.0,0.05263157894736842,0.0,0.0,0.0,1138.5,0.0,0.0,2681.1000000000004,0.0,627.4,0.0,0.0,0.0,67809.0,655313.0,283604
2016,2,3522,514.7,514.7,514.7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,495.30000000000007,0.0,0.0,0.0,0.0,0.0,15643.0,95104.0,80287
2016,2,3542,572.0,572.0,572.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,4.0,0.0,0.0,49339.259000000005,463577.12399999995,358185
2016,2,3660,220.0,220.0,220.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,29936.0,367593.0,195584
2016,2,3828,45.79999999999994,45.79999999999994,45.79999999999994,0.0,0.0,0.9012345679012346,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,29.19999999999996,0.0,0.0,16.6,0.0,0.0,0.0,6484.933000000007,59764.40499999995,42477
2016,2,3892,57.0,57.0,57.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,4.0,0.0,0.0,0.0,3569.232,59282.541,6200
2016,2,3989,1071.6,1071.6,1071.6,0.23529411764705882,0.0,0.29411764705882354,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,462.0,0.0,34.6,575.0,0.0,0.0,0.0,0.0,0.0,31617.477999999996,358314.31099999987,221804
2016,2,4226,723.5999999999999,723.5999999999999,723.5999999999999,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,644.2,0.0,79.4,0.0,0.0,0.0,338820.0,1592394.0,2575462
2016,2,4247,31.30000000000002,31.30000000000002,31.30000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.30000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3730.865999999998,78995.16800000005,108
2016,2,4254,7605.499999999999,7605.499999999999,7605.499999999999,0.1794871794871795,0.0,0.5256410256410257,0.2564102564102564,0.0,0.01282051282051282,0.0,0.0,0.02564102564102564,2851.0,0.0,2095.7,2601.0,0.0,14.0,0.0,0.0,43.8,307921.0,2566789.0,1803400
2016,2,4715,9.2,9.2,9.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,1113.2540000000001,9104.598,11538
2016,2,4922,3352.2000000000003,3352.2000000000003,3352.2000000000003,0.1388888888888889,0.0,0.0,0.3055555555555556,0.0,0.5277777777777778,0.0,0.027777777777777776,0.0,2908.0,0.0,0.0,382.3,0.0,60.79999999999998,0.0,1.1,0.0,42675.0,361579.0,278237
2016,2,5070,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,15089.0,136248.0,91181
2016,2,5109,11382.699999999999,11382.699999999999,11382.699999999999,0.1415929203539823,0.0,0.0,0.24778761061946902,0.008849557522123894,0.5132743362831859,0.0,0.02654867256637168,0.061946902654867256,6856.0,0.0,0.0,2688.0,1124.0,312.0,0.0,3.9,398.8,358761.2189999997,3270849.211000005,2166401
2016,2,5416,21527.20000000002,21527.20000000002,21527.20000000002,0.08666666666666667,0.0,0.5933333333333334,0.25333333333333335,0.04666666666666667,0.0,0.0,0.02,0.0,6821.0,0.0,3283.6000000000013,4258.599999999999,7159.799999999999,0.0,0.0,4.2,0.0,524478.397,6465158.062000011,2507448
2016,2,5701,1338.3999999999999,1338.3999999999999,1338.3999999999999,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,1337.1,0.0,0.0,0.0,0.0,1.3,49101.0,574490.0,405839
2016,2,5860,1242.0,1242.0,1242.0,0.0625,0.0,0.25,0.6875,0.0,0.0,0.0,0.0,0.0,198.0,0.0,16.0,1028.0,0.0,0.0,0.0,0.0,0.0,39289.130000000005,366197.87000000005,170445
2016,2,6022,20.1,20.1,20.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,17867.648,197212.77,93360
2016,2,6204,105.2,105.2,105.2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,75.0,0.0,0.0,0.0,0.0,0.0,6932.966,85105.51899999999,44806
2016,2,6235,225.0,225.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,19233.0,191973.0,90322
2016,2,6452,24515.0,24515.0,24515.0,0.0,0.0,0.0,0.7176470588235294,0.047058823529411764,0.21176470588235294,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,16196.0,3572.0,4712.0,0.0,35.0,0.0,680685.0,7149634.0,4786091
2016,2,6455,9097.0,9097.0,9097.0,0.05405405405405406,0.0,0.0,0.5945945945945946,0.0,0.35135135135135137,0.0,0.0,0.0,2291.0,0.0,0.0,5561.0,0.0,1245.0,0.0,0.0,0.0,292613.51300000015,2712018.486000001,1641633
2016,2,6779,158.0,158.0,158.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2913.0,38753.0,15015
2016,2,7140,20699.000000000004,20699.000000000004,20699.000000000004,0.11940298507462686,0.0,0.48507462686567165,0.20149253731343283,0.029850746268656716,0.14925373134328357,0.0,0.014925373134328358,0.0,9468.5,0.0,919.0999999999997,5390.399999999999,4061.0,824.5,0.0,35.5,0.0,553227.888999999,6580395.024000015,2457929
2016,2,7353,283.6,283.6,283.6,0.07692307692307693,0.0,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,0.0,0.07692307692307693,25.0,0.0,0.0,0.0,0.0,207.00000000000003,27.0,0.0,24.6,16571.772999999994,104660.92,45519
2016,2,7490,1504.5,1504.5,1504.5,0.10526315789473684,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,514.5,0.0,0.0,0.0,0.0,0.0,0.0,5718.072,125835.93899999997,79
2016,2,7601,233.29999999999995,233.29999999999995,233.29999999999995,0.0,0.0,0.8125,0.0,0.0,0.15625,0.0,0.0,0.03125,0.0,0.0,90.80000000000001,0.0,0.0,72.29999999999998,0.0,0.0,70.2,50731.0,365325.0,260322
2016,2,7801,1809.0,1809.0,1809.0,0.46153846153846156,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,1281.0,0.0,0.0,496.0,0.0,32.0,0.0,0.0,0.0,88550.26499999998,756584.3009999999,450546
2016,2,8245,368.0,368.0,368.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,2565.666,30964.101000000002,13226
2016,2,8287,180.10000000000002,180.10000000000002,180.10000000000002,0.0,0.0,0.17391304347826086,0.0,0.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,176.00000000000003,0.0,0.0,0.0,22920.843999999994,81782.642,84370
2016,2,9187,50.4,50.4,50.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,3923.1880000000006,69057.189,27242
2016,2,9191,2738.2000000000003,2738.2000000000003,2738.2000000000003,0.0,0.0,0.8545454545454545,0.10909090909090909,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,2007.5999999999997,725.1999999999999,0.0,5.4,0.0,0.0,0.0,82007.21400000004,1012717.5260000004,525972
2016,2,9216,582.5,582.5,582.5,0.0,0.0,0.5,0.4642857142857143,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,44.8,514.7,0.0,23.0,0.0,0.0,0.0,24352.0,192320.0,154115
